customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,segment
3702,21,5,2319.43,3,3,3,Champions
1276,21,5,3289.44,3,3,3,Champions
2321,21,6,1693.9,3,3,2,Loyal
1701,21,6,2642.5,3,3,3,Champions
4957,21,6,3147.61,3,3,3,Champions
2829,21,6,3366.59,3,3,3,Champions
329,21,6,6684.28,3,3,4,Champions
2706,21,8,4529.16,3,4,3,Champions
3596,21,8,4941.9,3,4,4,Champions
3274,21,10,7274.6,3,4,4,Champions
4912,21,11,5634.35,3,4,4,Champions
2431,21,11,5848.84,3,4,4,Champions
4085,21,13,7737.51,3,4,4,Champions
3193,21,14,6902.86,3,4,4,Champions
4882,21,14,7787.19,3,4,4,Champions
1257,21,15,7291.53,3,4,4,Champions
1661,21,15,8184.87,3,4,4,Champions
4562,21,16,6889.49,3,4,4,Champions
2550,21,26,17078.11,3,4,4,Champions
1625,21,26,18026.87,3,4,4,Champions
1447,20,1,43.46,3,1,1,Potential
3362,20,1,57.96,3,1,1,Potential
3971,20,1,222.96,3,1,1,Potential
2596,20,1,1971.75,3,1,2,Potential
3479,20,2,560.99,3,2,1,Loyal
2249,20,2,624.66,3,2,1,Loyal
4910,20,2,957.1,3,2,2,Loyal
2346,20,2,1308.27,3,2,2,Loyal
3843,20,3,1603.37,3,2,2,Loyal
4760,20,4,454.81,3,3,1,Loyal
2157,20,4,1446.1,3,3,2,Loyal
4522,20,4,2264.24,3,3,3,Champions
4264,20,4,2577.49,3,3,3,Champions
121,20,5,3615.02,3,3,3,Champions
4404,20,6,2675.31,3,3,3,Champions
1688,20,6,2992.41,3,3,3,Champions
1960,20,6,3240.63,3,3,3,Champions
2562,20,6,3430.53,3,3,3,Champions
4952,20,9,6997.03,3,4,4,Champions
2100,20,10,8545.23,3,4,4,Champions
4885,20,11,6710.13,3,4,4,Champions
1442,20,14,7436.11,3,4,4,Champions
2568,20,14,12687.46,3,4,4,Champions
2952,20,16,9915.66,3,4,4,Champions
3937,20,19,11439.01,3,4,4,Champions
1313,20,22,12771.13,3,4,4,Champions
3325,20,22,14043.14,3,4,4,Champions
4083,20,22,14412.95,3,4,4,Champions
2138,20,23,14182.29,3,4,4,Champions
502,20,35,18802.43,3,4,4,Champions
1079,20,37,23956.65,3,4,4,Champions
2651,19,1,213.98,3,1,1,Potential
1147,19,1,346.87,3,1,1,Potential
327,19,1,460.73,3,1,1,Potential
3952,19,1,553.4,3,1,1,Potential
3957,19,1,884.22,3,1,2,Potential
2679,19,1,2145.65,3,1,2,Potential
3544,19,1,2335.21,3,1,3,Potential
1734,19,2,413.75,3,1,1,Potential
645,19,2,588.8,3,2,1,Loyal
4093,19,2,613.97,3,2,1,Loyal
66,19,2,674.51,3,2,1,Loyal
4537,19,2,1229.68,3,2,2,Loyal
958,19,2,1335.3,3,2,2,Loyal
3855,19,2,1754.64,3,2,2,Loyal
2594,19,2,1758.98,3,2,2,Loyal
2953,19,3,2063.04,3,2,2,Loyal
1647,19,3,2809.41,3,2,3,Loyal
4665,19,3,4297.29,3,3,3,Champions
3182,19,5,1963.66,3,3,2,Loyal
2710,19,5,2215.41,3,3,3,Champions
2460,19,5,2449.75,3,3,3,Champions
3634,19,5,3331.66,3,3,3,Champions
2580,19,5,4661.58,3,3,3,Champions
4601,19,6,3390.36,3,3,3,Champions
1000,19,6,7488.89,3,3,4,Champions
3094,19,8,3847.8,3,4,3,Champions
3693,19,9,4357.87,3,4,3,Champions
1166,19,9,5551.17,3,4,4,Champions
3159,19,10,5914.77,3,4,4,Champions
4703,19,11,4498.25,3,4,3,Champions
4095,19,11,9761.8,3,4,4,Champions
3903,19,12,8459.65,3,4,4,Champions
4745,19,12,15676.57,3,4,4,Champions
1721,19,13,8006.94,3,4,4,Champions
3709,19,14,7450.49,3,4,4,Champions
1543,19,15,9305.21,3,4,4,Champions
2556,19,16,14762.7,3,4,4,Champions
1229,19,16,15233.2,3,4,4,Champions
3753,19,19,12980.78,3,4,4,Champions
1650,19,20,9324.56,3,4,4,Champions
400,19,22,10612.45,3,4,4,Champions
3432,19,25,17615.67,3,4,4,Champions
421,19,42,24416.11,3,4,4,Champions
2916,19,46,26305.09,3,4,4,Champions
1645,18,1,55.31,3,1,1,Potential
2485,18,1,82.35,3,1,1,Potential
4313,18,1,86.86,3,1,1,Potential
3318,18,1,351.11,3,1,1,Potential
4664,18,1,730.71,3,1,1,Potential
395,18,1,763.29,3,1,1,Potential
643,18,1,809.41,3,1,1,Potential
2114,18,1,1332.5,3,1,2,Potential
219,18,2,643.35,3,2,1,Loyal
1105,18,2,1293.2,3,2,2,Loyal
629,18,2,2472.14,3,2,3,Loyal
628,18,3,907.89,3,2,2,Loyal
3422,18,3,1154.19,3,2,2,Loyal
3797,18,3,1406.29,3,2,2,Loyal
4782,18,3,1533.37,3,2,2,Loyal
1656,18,3,1533.76,3,2,2,Loyal
2928,18,3,2429.1,3,2,3,Loyal
4868,18,3,2675.01,3,2,3,Loyal
543,18,3,2683.26,3,2,3,Loyal
4253,18,4,721.65,3,3,1,Loyal
2733,18,4,996.0,3,3,2,Loyal
4031,18,4,996.88,3,3,2,Loyal
2823,18,4,3013.82,3,3,3,Champions
4540,18,4,4821.0,3,3,4,Champions
2513,18,4,5804.28,3,3,4,Champions
3603,18,5,2532.81,3,3,3,Champions
3058,18,5,2600.42,3,3,3,Champions
4539,18,5,2910.92,3,3,3,Champions
378,18,6,3304.78,3,3,3,Champions
2101,18,6,3435.32,3,3,3,Champions
81,18,6,3453.28,3,3,3,Champions
3882,18,6,4065.04,3,3,3,Champions
211,18,6,5343.94,3,3,4,Champions
1980,18,8,7793.3,3,4,4,Champions
2290,18,9,4582.78,3,4,3,Champions
822,18,9,4933.11,3,4,4,Champions
1956,18,9,9134.48,3,4,4,Champions
3385,18,10,4846.46,3,4,4,Champions
3480,18,10,8247.54,3,4,4,Champions
3942,18,12,6484.03,3,4,4,Champions
3545,18,12,10927.66,3,4,4,Champions
313,18,12,11214.9,3,4,4,Champions
3330,18,13,6275.87,3,4,4,Champions
3389,18,13,7662.51,3,4,4,Champions
3897,18,16,5498.97,3,4,4,Champions
1882,18,18,16549.37,3,4,4,Champions
1608,18,19,10762.11,3,4,4,Champions
4641,18,19,12625.87,3,4,4,Champions
3012,18,24,16691.5,3,4,4,Champions
4029,18,28,16131.8,3,4,4,Champions
3554,18,39,24482.82,3,4,4,Champions
1963,17,1,147.3,3,1,1,Potential
2195,17,1,175.54,3,1,1,Potential
754,17,1,332.6,3,1,1,Potential
487,17,1,364.28,3,1,1,Potential
220,17,1,562.83,3,1,1,Potential
3546,17,1,1127.32,3,1,2,Potential
4659,17,1,1167.63,3,1,2,Potential
4212,17,2,346.57,3,1,1,Potential
1538,17,2,363.42,3,1,1,Potential
4211,17,3,1341.55,3,2,2,Loyal
595,17,3,2452.86,3,2,3,Loyal
132,17,3,3171.09,3,2,3,Loyal
4380,17,4,1354.68,3,3,2,Loyal
4290,17,4,1834.66,3,3,2,Loyal
3174,17,4,3018.61,3,3,3,Champions
478,17,5,4216.35,3,3,3,Champions
1378,17,6,2973.33,3,3,3,Champions
1482,17,6,3735.24,3,3,3,Champions
3651,17,7,1827.24,3,3,2,Loyal
3179,17,7,2653.57,3,3,3,Champions
3324,17,7,3182.38,3,3,3,Champions
3614,17,7,4998.46,3,4,4,Champions
1813,17,7,8643.53,3,4,4,Champions
2681,17,8,3002.08,3,4,3,Champions
3692,17,8,6376.68,3,4,4,Champions
3462,17,9,4631.23,3,4,3,Champions
2954,17,10,8351.2,3,4,4,Champions
4489,17,11,6700.28,3,4,4,Champions
4399,17,12,7622.57,3,4,4,Champions
1310,17,13,9040.81,3,4,4,Champions
1602,17,14,9746.28,3,4,4,Champions
3260,17,15,10174.68,3,4,4,Champions
4986,17,18,10674.86,3,4,4,Champions
375,17,25,15908.76,3,4,4,Champions
2442,17,26,10815.91,3,4,4,Champions
2815,17,28,14429.03,3,4,4,Champions
1025,17,30,16522.13,3,4,4,Champions
708,17,31,22032.96,3,4,4,Champions
3953,17,47,26223.08,3,4,4,Champions
1827,16,1,115.95,3,1,1,Potential
2708,16,1,307.65,3,1,1,Potential
1343,16,1,623.09,3,1,1,Potential
437,16,2,247.56,3,1,1,Potential
4763,16,2,340.69,3,1,1,Potential
2169,16,2,1072.48,3,2,2,Loyal
2621,16,2,1238.33,3,2,2,Loyal
3704,16,2,1272.2,3,2,2,Loyal
174,16,2,1711.55,3,2,2,Loyal
2315,16,2,2073.01,3,2,2,Loyal
296,16,2,2355.32,3,2,3,Loyal
3371,16,3,1206.71,3,2,2,Loyal
2765,16,3,1222.86,3,2,2,Loyal
359,16,3,1908.83,3,2,2,Loyal
3834,16,3,2776.72,3,2,3,Loyal
3909,16,4,1261.87,3,3,2,Loyal
2707,16,4,1384.97,3,3,2,Loyal
4758,16,4,2354.62,3,3,3,Champions
490,16,4,3952.38,3,3,3,Champions
3500,16,4,4461.18,3,3,3,Champions
3413,16,5,1168.32,3,3,2,Loyal
529,16,6,2877.54,3,3,3,Champions
2735,16,6,3018.3,3,3,3,Champions
735,16,6,3431.97,3,3,3,Champions
3282,16,6,3894.28,3,3,3,Champions
1992,16,6,4539.88,3,3,3,Champions
4950,16,7,2340.36,3,3,3,Champions
4552,16,7,3418.33,3,3,3,Champions
4622,16,7,6996.31,3,4,4,Champions
2046,16,8,3621.24,3,4,3,Champions
4070,16,9,7881.27,3,4,4,Champions
893,16,10,3713.68,3,4,3,Champions
4693,16,10,5190.53,3,4,4,Champions
2279,16,10,5650.52,3,4,4,Champions
3616,16,10,5658.48,3,4,4,Champions
2126,16,10,5723.96,3,4,4,Champions
1932,16,10,7911.98,3,4,4,Champions
3671,16,10,8151.08,3,4,4,Champions
2322,16,10,9261.14,3,4,4,Champions
2977,16,11,7411.35,3,4,4,Champions
3137,16,12,6232.47,3,4,4,Champions
1623,16,15,12869.03,3,4,4,Champions
2906,16,16,10980.22,3,4,4,Champions
1414,16,18,10802.66,3,4,4,Champions
3244,16,18,10865.44,3,4,4,Champions
3072,16,19,12044.47,3,4,4,Champions
2549,16,21,19116.21,3,4,4,Champions
1759,16,26,16818.16,3,4,4,Champions
2230,16,26,18702.08,3,4,4,Champions
4598,16,26,18790.37,3,4,4,Champions
1427,16,29,21211.28,3,4,4,Champions
1770,15,1,77.27,3,1,1,Potential
3534,15,1,168.77,3,1,1,Potential
1562,15,1,206.66,3,1,1,Potential
4046,15,1,628.71,3,1,1,Potential
325,15,2,246.15,3,1,1,Potential
4008,15,2,1201.25,3,2,2,Loyal
1098,15,2,1338.85,3,2,2,Loyal
4505,15,3,790.11,3,2,1,Loyal
984,15,3,858.92,3,2,2,Loyal
939,15,3,1133.62,3,2,2,Loyal
1607,15,3,1401.82,3,2,2,Loyal
1550,15,3,1432.72,3,2,2,Loyal
974,15,3,1555.77,3,2,2,Loyal
2416,15,4,1494.83,3,3,2,Loyal
2156,15,4,1639.83,3,3,2,Loyal
517,15,4,1837.29,3,3,2,Loyal
1976,15,4,2378.22,3,3,3,Champions
839,15,4,2849.57,3,3,3,Champions
4149,15,4,4339.31,3,3,3,Champions
4802,15,5,2058.46,3,3,2,Loyal
1930,15,5,2089.83,3,3,2,Loyal
4281,15,5,2349.52,3,3,3,Champions
1517,15,5,2652.86,3,3,3,Champions
531,15,5,3570.1,3,3,3,Champions
4816,15,5,4888.17,3,3,4,Champions
4255,15,6,6151.65,3,3,4,Champions
2543,15,7,6964.18,3,4,4,Champions
2602,15,8,3474.55,3,4,3,Champions
2715,15,8,3581.21,3,4,3,Champions
3978,15,8,3711.41,3,4,3,Champions
4677,15,8,4909.49,3,4,4,Champions
2920,15,8,6744.21,3,4,4,Champions
2035,15,8,7815.92,3,4,4,Champions
4720,15,9,3218.83,3,4,3,Champions
3200,15,9,4273.72,3,4,3,Champions
520,15,10,3676.22,3,4,3,Champions
3204,15,11,3242.1,3,4,3,Champions
4224,15,12,9222.6,3,4,4,Champions
4773,15,12,10192.85,3,4,4,Champions
827,15,13,9451.26,3,4,4,Champions
3721,15,14,10626.11,3,4,4,Champions
1158,15,14,11716.55,3,4,4,Champions
4913,15,16,10808.23,3,4,4,Champions
650,15,18,11371.93,3,4,4,Champions
4343,15,27,17130.92,3,4,4,Champions
904,15,27,21848.14,3,4,4,Champions
1718,14,1,76.84,3,1,1,Potential
2532,14,1,133.41,3,1,1,Potential
277,14,1,209.88,3,1,1,Potential
953,14,1,217.3,3,1,1,Potential
3467,14,2,611.26,3,2,1,Loyal
4625,14,2,1610.61,3,2,2,Loyal
173,14,2,2356.85,3,2,3,Loyal
549,14,2,2591.36,3,2,3,Loyal
1119,14,3,412.23,3,2,1,Loyal
618,14,3,910.75,3,2,2,Loyal
429,14,3,1762.98,3,2,2,Loyal
780,14,3,2930.36,3,2,3,Loyal
2996,14,3,3094.65,3,2,3,Loyal
465,14,3,3378.83,3,3,3,Champions
3819,14,3,3959.05,3,3,3,Champions
2049,14,4,664.82,3,3,1,Loyal
4416,14,4,1145.29,3,3,2,Loyal
1937,14,4,2105.16,3,3,2,Loyal
4531,14,4,3464.77,3,3,3,Champions
637,14,4,5117.39,3,3,4,Champions
2544,14,5,4630.07,3,3,3,Champions
2004,14,6,1680.18,3,3,2,Loyal
2546,14,6,1892.72,3,3,2,Loyal
4256,14,6,3242.7,3,3,3,Champions
3093,14,6,3258.71,3,3,3,Champions
4535,14,7,5396.46,3,4,4,Champions
1631,14,8,2850.87,3,4,3,Champions
929,14,8,3181.71,3,4,3,Champions
4270,14,8,3335.63,3,4,3,Champions
1941,14,8,3819.98,3,4,3,Champions
139,14,8,4277.56,3,4,3,Champions
489,14,8,4380.89,4,4,3,Champions
4629,14,8,4679.99,4,4,3,Champions
3619,14,10,5206.32,4,4,4,Champions
1528,14,12,5799.27,4,4,4,Champions
2034,14,12,8417.21,4,4,4,Champions
4059,14,12,8891.43,4,4,4,Champions
1408,14,12,9528.63,4,4,4,Champions
3223,14,14,12997.42,4,4,4,Champions
3898,14,15,13394.76,4,4,4,Champions
4453,14,17,7311.94,4,4,4,Champions
2833,14,17,9517.92,4,4,4,Champions
4778,14,20,10287.13,4,4,4,Champions
3583,14,22,19273.41,4,4,4,Champions
3088,14,25,12694.01,4,4,4,Champions
74,14,26,15556.65,4,4,4,Champions
324,14,41,31510.09,4,4,4,Champions
4133,13,1,96.81,4,1,1,Potential
1450,13,1,345.11,4,1,1,Potential
2750,13,1,360.96,4,1,1,Potential
1675,13,1,1000.54,4,1,2,Potential
1700,13,2,266.03,4,1,1,Potential
1599,13,2,476.4,4,1,1,Potential
1846,13,2,599.03,4,2,1,Loyal
851,13,2,725.12,4,2,1,Loyal
2962,13,2,1107.47,4,2,2,Loyal
3809,13,2,1220.53,4,2,2,Loyal
435,13,2,2686.94,4,2,3,Loyal
1394,13,3,207.25,4,2,1,Loyal
1768,13,3,419.1,4,2,1,Loyal
4743,13,3,576.09,4,2,1,Loyal
3118,13,3,661.85,4,2,1,Loyal
3906,13,3,1093.02,4,2,2,Loyal
4350,13,3,1294.58,4,2,2,Loyal
3154,13,3,1611.26,4,2,2,Loyal
942,13,3,2353.72,4,2,3,Loyal
3745,13,3,2762.49,4,2,3,Loyal
3573,13,4,2024.68,4,3,2,Loyal
1983,13,4,2161.83,4,3,2,Loyal
471,13,4,2525.9,4,3,3,Champions
1340,13,4,3695.59,4,3,3,Champions
1906,13,5,1641.06,4,3,2,Loyal
4344,13,5,1891.29,4,3,2,Loyal
1955,13,5,4015.66,4,3,3,Champions
4740,13,6,2232.12,4,3,3,Champions
2444,13,6,2687.02,4,3,3,Champions
1001,13,6,2714.57,4,3,3,Champions
4463,13,6,2823.9,4,3,3,Champions
2624,13,6,2924.95,4,3,3,Champions
4064,13,6,3153.09,4,3,3,Champions
4244,13,6,4842.13,4,3,4,Champions
3762,13,6,7065.65,4,3,4,Champions
745,13,7,4579.49,4,3,3,Champions
1458,13,7,5803.7,4,4,4,Champions
1255,13,8,2513.4,4,4,3,Champions
4478,13,8,4382.18,4,4,3,Champions
2931,13,8,4949.07,4,4,4,Champions
573,13,8,6443.02,4,4,4,Champions
3040,13,10,5295.28,4,4,4,Champions
1726,13,10,12444.84,4,4,4,Champions
3731,13,11,5980.33,4,4,4,Champions
4217,13,11,7484.2,4,4,4,Champions
3689,13,12,5572.94,4,4,4,Champions
1677,13,12,6944.03,4,4,4,Champions
1929,13,12,8820.59,4,4,4,Champions
2721,13,13,6527.54,4,4,4,Champions
2529,13,13,10931.67,4,4,4,Champions
1991,13,16,6568.45,4,4,4,Champions
3373,13,16,11125.14,4,4,4,Champions
267,13,16,15568.19,4,4,4,Champions
4769,13,17,7316.91,4,4,4,Champions
2553,13,18,9815.2,4,4,4,Champions
2219,13,21,10313.79,4,4,4,Champions
3999,13,25,12531.41,4,4,4,Champions
815,13,28,17882.89,4,4,4,Champions
1767,13,28,21814.32,4,4,4,Champions
987,13,32,23438.9,4,4,4,Champions
2641,13,46,17943.34,4,4,4,Champions
532,12,1,64.54,4,1,1,Potential
3677,12,1,169.85,4,1,1,Potential
15,12,1,433.6,4,1,1,Potential
684,12,1,516.41,4,1,1,Potential
2143,12,1,594.47,4,1,1,Potential
4109,12,1,1007.42,4,1,2,Potential
4965,12,1,1194.8,4,1,2,Potential
3284,12,2,1381.1,4,2,2,Loyal
175,12,2,1899.33,4,2,2,Loyal
3826,12,3,519.78,4,2,1,Loyal
4959,12,3,682.24,4,2,1,Loyal
3956,12,3,1153.11,4,2,2,Loyal
2227,12,3,1524.03,4,2,2,Loyal
1132,12,3,3149.42,4,2,3,Loyal
1654,12,4,2250.31,4,3,3,Champions
625,12,4,2522.22,4,3,3,Champions
869,12,4,2747.37,4,3,3,Champions
4692,12,5,1710.99,4,3,2,Loyal
729,12,5,2179.73,4,3,2,Loyal
3649,12,5,2304.92,4,3,3,Champions
1747,12,5,3530.51,4,3,3,Champions
3889,12,6,2226.02,4,3,3,Champions
2412,12,6,3707.24,4,3,3,Champions
1546,12,7,3594.41,4,3,3,Champions
4843,12,7,4643.97,4,3,3,Champions
3787,12,7,7184.34,4,4,4,Champions
4011,12,8,2182.86,4,4,3,Champions
2827,12,8,4155.15,4,4,3,Champions
4207,12,8,10762.7,4,4,4,Champions
4742,12,9,2808.32,4,4,3,Champions
4528,12,9,3923.01,4,4,3,Champions
4811,12,9,9474.84,4,4,4,Champions
4283,12,10,5254.21,4,4,4,Champions
68,12,11,5707.44,4,4,4,Champions
1630,12,11,6142.55,4,4,4,Champions
1658,12,12,4722.27,4,4,4,Champions
3664,12,12,5938.3,4,4,4,Champions
885,12,12,9183.2,4,4,4,Champions
4546,12,13,8321.88,4,4,4,Champions
4152,12,13,8378.69,4,4,4,Champions
572,12,13,10557.17,4,4,4,Champions
4920,12,14,14558.49,4,4,4,Champions
2028,12,16,8443.15,4,4,4,Champions
4613,12,17,12021.1,4,4,4,Champions
4945,12,18,11386.14,4,4,4,Champions
3435,12,20,10333.29,4,4,4,Champions
837,12,21,10701.25,4,4,4,Champions
4450,12,21,13080.85,4,4,4,Champions
2010,12,22,13908.06,4,4,4,Champions
610,12,24,13873.76,4,4,4,Champions
3381,12,41,26255.27,4,4,4,Champions
2291,12,42,32585.52,4,4,4,Champions
3718,12,43,33640.67,4,4,4,Champions
1103,12,46,29251.03,4,4,4,Champions
3038,11,1,46.29,4,1,1,Potential
4238,11,1,523.41,4,1,1,Potential
3491,11,2,324.85,4,1,1,Potential
4558,11,2,395.19,4,1,1,Potential
3549,11,2,690.56,4,2,1,Loyal
1890,11,2,1304.6,4,2,2,Loyal
3812,11,2,2063.7,4,2,2,Loyal
2893,11,3,302.37,4,2,1,Loyal
186,11,3,421.8,4,2,1,Loyal
2654,11,3,476.03,4,2,1,Loyal
355,11,3,705.14,4,2,1,Loyal
2096,11,3,830.33,4,2,1,Loyal
1094,11,3,1116.0,4,2,2,Loyal
3523,11,3,1345.47,4,2,2,Loyal
434,11,3,1597.98,4,2,2,Loyal
3434,11,3,1667.18,4,2,2,Loyal
2117,11,3,1946.21,4,2,2,Loyal
550,11,4,2035.88,4,3,2,Loyal
196,11,4,2267.21,4,3,3,Champions
1611,11,4,2665.71,4,3,3,Champions
3113,11,4,2840.16,4,3,3,Champions
160,11,4,3036.31,4,3,3,Champions
4134,11,4,3044.79,4,3,3,Champions
2225,11,4,4463.41,4,3,3,Champions
4041,11,5,2554.76,4,3,3,Champions
3608,11,5,3476.06,4,3,3,Champions
1199,11,6,3305.17,4,3,3,Champions
3982,11,6,3546.74,4,3,3,Champions
1655,11,6,4344.55,4,3,3,Champions
1860,11,6,5513.5,4,3,4,Champions
943,11,7,3582.33,4,3,3,Champions
4288,11,7,3917.46,4,3,3,Champions
202,11,7,4789.07,4,4,4,Champions
425,11,7,7447.44,4,4,4,Champions
4142,11,9,5834.72,4,4,4,Champions
260,11,9,5888.78,4,4,4,Champions
422,11,9,6016.36,4,4,4,Champions
4460,11,9,6400.32,4,4,4,Champions
4423,11,10,6834.08,4,4,4,Champions
1970,11,10,7452.91,4,4,4,Champions
3074,11,10,8761.8,4,4,4,Champions
4512,11,11,13310.52,4,4,4,Champions
973,11,12,7938.97,4,4,4,Champions
3215,11,13,8107.31,4,4,4,Champions
4982,11,13,11662.33,4,4,4,Champions
4115,11,15,3994.56,4,4,3,Champions
4057,11,16,8768.9,4,4,4,Champions
4604,11,16,16463.9,4,4,4,Champions
495,11,17,7342.09,4,4,4,Champions
1501,11,18,13383.88,4,4,4,Champions
3333,11,19,10794.74,4,4,4,Champions
1912,11,19,12670.38,4,4,4,Champions
1277,11,24,13439.74,4,4,4,Champions
3845,11,29,18656.13,4,4,4,Champions
4755,10,1,28.32,4,1,1,Potential
1493,10,1,33.84,4,1,1,Potential
3576,10,1,571.45,4,1,1,Potential
2515,10,1,1064.09,4,1,2,Potential
977,10,1,1223.3,4,1,2,Potential
2915,10,2,193.76,4,1,1,Potential
4110,10,2,354.01,4,1,1,Potential
2593,10,2,942.59,4,2,2,Loyal
626,10,2,1517.08,4,2,2,Loyal
2704,10,2,1557.84,4,2,2,Loyal
2960,10,2,4840.09,4,2,4,Loyal
261,10,3,458.93,4,2,1,Loyal
923,10,3,1113.87,4,2,2,Loyal
1354,10,3,1239.37,4,2,2,Loyal
1541,10,3,1474.48,4,2,2,Loyal
2605,10,3,1696.92,4,2,2,Loyal
4100,10,3,1900.7,4,2,2,Loyal
3741,10,4,2119.8,4,3,2,Loyal
2728,10,4,2295.03,4,3,3,Champions
3949,10,4,2337.24,4,3,3,Champions
4849,10,4,3333.35,4,3,3,Champions
1375,10,5,2479.68,4,3,3,Champions
3657,10,5,2793.13,4,3,3,Champions
2690,10,5,3409.32,4,3,3,Champions
773,10,6,2204.63,4,3,3,Champions
2599,10,6,4986.69,4,3,4,Champions
2855,10,7,3602.81,4,3,3,Champions
656,10,7,4004.29,4,3,3,Champions
700,10,7,5420.65,4,4,4,Champions
4941,10,8,3470.54,4,4,3,Champions
1403,10,8,3689.99,4,4,3,Champions
1652,10,8,3768.8,4,4,3,Champions
3941,10,9,3684.75,4,4,3,Champions
1087,10,9,4988.15,4,4,4,Champions
339,10,10,5448.02,4,4,4,Champions
1468,10,10,7893.23,4,4,4,Champions
1122,10,11,6031.9,4,4,4,Champions
4113,10,12,7663.57,4,4,4,Champions
3047,10,13,7198.19,4,4,4,Champions
3186,10,13,8191.54,4,4,4,Champions
3319,10,14,13565.67,4,4,4,Champions
1233,10,15,9664.05,4,4,4,Champions
1125,10,15,10100.94,4,4,4,Champions
914,10,16,7159.37,4,4,4,Champions
702,10,17,6501.98,4,4,4,Champions
1520,10,17,7611.7,4,4,4,Champions
4532,10,17,10976.09,4,4,4,Champions
651,10,24,16326.36,4,4,4,Champions
3528,10,29,19304.23,4,4,4,Champions
72,10,31,20102.78,4,4,4,Champions
1708,10,37,30997.74,4,4,4,Champions
3581,10,45,26226.59,4,4,4,Champions
4457,9,1,25.7,4,1,1,Potential
1448,9,1,371.06,4,1,1,Potential
4216,9,1,506.21,4,1,1,Potential
2201,9,1,914.7,4,1,2,Potential
2463,9,2,694.41,4,2,1,Loyal
2907,9,2,744.36,4,2,1,Loyal
3036,9,2,749.64,4,2,1,Loyal
2270,9,2,840.06,4,2,1,Loyal
3760,9,2,1079.44,4,2,2,Loyal
1518,9,2,1254.92,4,2,2,Loyal
3871,9,2,2368.73,4,2,3,Loyal
4855,9,3,1007.22,4,2,2,Loyal
2008,9,3,1261.41,4,2,2,Loyal
2208,9,3,1490.51,4,2,2,Loyal
971,9,3,1694.41,4,2,2,Loyal
212,9,3,3144.94,4,2,3,Loyal
3900,9,4,706.39,4,3,1,Loyal
2538,9,4,1032.16,4,3,2,Loyal
4908,9,4,1820.99,4,3,2,Loyal
881,9,4,2631.25,4,3,3,Champions
1772,9,4,2634.14,4,3,3,Champions
246,9,4,3295.0,4,3,3,Champions
4551,9,4,6371.31,4,3,4,Champions
3780,9,5,1960.93,4,3,2,Loyal
1762,9,5,2210.88,4,3,3,Champions
4405,9,5,2356.41,4,3,3,Champions
3125,9,5,5612.74,4,3,4,Champions
1924,9,6,1701.0,4,3,2,Loyal
1325,9,6,1853.11,4,3,2,Loyal
92,9,6,2998.87,4,3,3,Champions
3259,9,6,5200.02,4,3,4,Champions
108,9,6,6100.4,4,3,4,Champions
2938,9,7,2295.62,4,3,3,Champions
2854,9,7,2476.98,4,3,3,Champions
2888,9,8,6197.36,4,4,4,Champions
414,9,8,6607.61,4,4,4,Champions
4061,9,9,4668.24,4,4,3,Champions
257,9,9,6333.52,4,4,4,Champions
235,9,9,6446.19,4,4,4,Champions
890,9,9,6969.32,4,4,4,Champions
2309,9,9,7116.05,4,4,4,Champions
3306,9,10,4236.38,4,4,3,Champions
1121,9,10,5752.73,4,4,4,Champions
1756,9,10,11997.24,4,4,4,Champions
3266,9,11,6046.5,4,4,4,Champions
3188,9,11,7357.13,4,4,4,Champions
2415,9,11,7420.16,4,4,4,Champions
3919,9,12,6857.3,4,4,4,Champions
1527,9,13,6247.23,4,4,4,Champions
1324,9,14,8184.95,4,4,4,Champions
4123,9,17,8312.8,4,4,4,Champions
539,9,17,11341.14,4,4,4,Champions
83,9,21,18663.59,4,4,4,Champions
2712,9,23,15417.5,4,4,4,Champions
1510,9,24,13459.49,4,4,4,Champions
2652,9,24,13633.02,4,4,4,Champions
1696,9,27,13726.81,4,4,4,Champions
1011,9,27,14298.38,4,4,4,Champions
3847,9,30,16130.31,4,4,4,Champions
3293,9,30,21730.27,4,4,4,Champions
1958,9,46,27971.68,4,4,4,Champions
1492,9,46,28377.29,4,4,4,Champions
4687,8,1,186.7,4,1,1,Potential
3578,8,1,233.09,4,1,1,Potential
54,8,1,321.18,4,1,1,Potential
4287,8,1,364.42,4,1,1,Potential
2151,8,1,861.91,4,1,2,Potential
3339,8,2,152.06,4,1,1,Potential
856,8,2,366.5,4,1,1,Potential
778,8,2,743.66,4,2,1,Loyal
297,8,2,754.86,4,2,1,Loyal
3593,8,2,881.09,4,2,2,Loyal
2159,8,2,904.07,4,2,2,Loyal
3039,8,2,1222.58,4,2,2,Loyal
2517,8,2,1606.63,4,2,2,Loyal
4180,8,2,2626.98,4,2,3,Loyal
1160,8,2,3441.31,4,2,3,Loyal
165,8,2,3497.87,4,2,3,Loyal
2656,8,3,783.43,4,2,1,Loyal
2006,8,3,1702.08,4,2,2,Loyal
1507,8,3,1790.24,4,2,2,Loyal
980,8,3,2105.55,4,2,2,Loyal
3757,8,4,4135.45,4,3,3,Champions
2496,8,5,1536.41,4,3,2,Loyal
3253,8,5,2000.1,4,3,2,Loyal
4157,8,5,2308.45,4,3,3,Champions
1380,8,5,2385.37,4,3,3,Champions
2200,8,5,3373.49,4,3,3,Champions
